x,y,z
2.870918093362123235e-03,-3.746642851502575700e-01,8.710992522537708282e-03
1.399468895077111474e+00,4.941528871975228721e-03,9.806791320443153381e-03
1.890717591812907366e-03,5.223825765449171543e-01,9.806791320443153381e-03
2.891498184367422529e-03,-3.746168651707428299e-01,9.806791320443153381e-03
1.399289652552345498e+00,5.006469664265828477e-03,9.472095407545566559e-03
1.716538448022831165e-03,5.224611930292631934e-01,9.472095407545566559e-03
2.708541635044819755e-03,-3.745382584363868284e-01,9.472095407545566559e-03
1.387556995905084412e+00,6.191410300668477584e-03,9.603358805179595947e-03
1.966086146309676316e-03,5.276238899122197568e-01,9.603358805179595947e-03
2.985605421373638355e-03,-3.733755332731937271e-01,9.603358805179595947e-03
1.387252910296136621e+00,4.872856849648979707e-03,1.050089672207832336e-02
1.680516408017602298e-03,5.263545356219215821e-01,1.050089672207832336e-02
2.668043042121481800e-03,-3.746449231965324755e-01,1.050089672207832336e-02
1.387295150739438654e+00,4.916517826276437485e-03,9.372010827064514160e-03
1.756749846429114239e-03,5.264885067701248200e-01,9.372010827064514160e-03
2.685549547861165471e-03,-3.745110145011768532e-01,9.372010827064514160e-03
1.387322038283903103e+00,4.929314748869945834e-03,1.067948341369628906e-02
1.799796994432687012e-03,5.265442291178926704e-01,1.067948341369628906e-02
2.700682627473718640e-03,-3.744553204963545490e-01,1.067948341369628906e-02
1.385388793991497947e+00,1.080572990329553952e-03,1.015291921794414520e-02
4.412361636913308504e-04,5.242194284262398085e-01,1.015291921794414520e-02
3.509032279018668233e-04,-3.767805670454364986e-01,1.015291921794414520e-02
1.384315309296702212e+00,9.216866651923583467e-04,7.291358429938554764e-03
3.161295418316254196e-04,5.159238909690628816e-01,7.291358429938554764e-03
3.146992922201793052e-04,-3.820761090297982165e-01,7.291358429938554764e-03
1.384273956327046307e+00,1.306879384040377781e-03,9.158522821962833405e-03
2.143811510464877965e-04,5.161467499881247090e-01,9.158522821962833405e-03
3.182779012036333682e-04,-3.818532440015552920e-01,9.158522821962833405e-03
1.384511303187837550e+00,2.583221629556517506e-04,8.700194768607616425e-03
4.599760504176106943e-04,5.151203656747553872e-01,8.700194768607616425e-03
5.494866204576996128e-04,-3.828796298641409801e-01,8.700194768607616425e-03
1.384120998970790994e+00,8.571931799783408419e-04,8.948947302997112274e-03
5.205537703505552251e-05,5.156718776823382422e-01,8.948947302997112274e-03
1.722932175846108227e-04,-3.823281142680302058e-01,8.948947302997112274e-03
1.384354748938421587e+00,1.051062466750652194e-03,1.070202980190515518e-02
3.017070796685951970e-04,5.159084964438981347e-01,1.070202980190515518e-02
3.942084055073883059e-04,-3.820914987919063477e-01,1.070202980190515518e-02
1.356140067180912734e+00,1.253483684949782771e-03,9.465647861361503601e-03
4.223664305947172728e-05,5.169963207758084822e-01,9.465647861361503601e-03
2.140516793489042669e-04,-3.890036629325761552e-01,9.465647861361503601e-03
1.356106229333684521e+00,1.251648453423340277e-03,9.864421561360359192e-03
-1.229587050838277466e-06,5.169691678955558034e-01,9.864421561360359192e-03
1.874999426806443076e-04,-3.890308124472501849e-01,9.864421561360359192e-03
1.356165890878336056e+00,1.413454686410974253e-03,9.203328751027584076e-03
1.418082697605057576e-05,5.170145983282499191e-01,9.203328751027584076e-03
2.806584368673646938e-04,-3.889853624828328305e-01,9.203328751027584076e-03
1.332504167738125300e+00,1.544221224316215391e-02,1.214859262108802795e-02
-4.079197072749073116e-02,4.834696858763107841e-01,1.214859262108802795e-02
-8.952490482079919834e-03,-4.219706752175064746e-01,1.214859262108802795e-02
1.332456629212531052e+00,-4.670162485346317227e-03,1.847484032623469830e-03
-3.271242196703097460e-02,4.865583604054711797e-01,1.847484032623469830e-03
-1.621870315382540825e-02,-4.192914931793880751e-01,1.847484032623469830e-03
1.329004882160329082e+00,-4.219687440947793300e-02,-5.594160174950957298e-04
-1.227717208932057984e-02,4.910220777554278326e-01,-5.594160174950957298e-04
-2.403224260444275506e-02,-4.269026568046473957e-01,-5.594160174950957298e-04
1.429072141517641947e+00,2.031453782425862373e-02,-5.673553328961133957e-03
8.502123549721349316e-02,5.465152238991303202e-01,-5.673553328961133957e-03
7.806438683834018843e-02,-3.714584152957746688e-01,-5.673553328961133957e-03
1.404474284315044841e+00,4.647472833267793368e-02,4.806742444634437561e-02
4.673739557375949927e-02,5.362813646200343953e-01,4.806742444634437561e-02
6.450945224537872613e-02,-3.815465898472833461e-01,4.806742444634437561e-02
1.339687037278227466e+00,2.125388173937570180e-02,8.525148779153823853e-02
-1.803289402686215556e-02,5.111075212449965877e-01,8.525148779153823853e-02
-2.926116643028166611e-04,-4.067210479233948073e-01,8.525148779153823853e-02
1.366169930578634339e+00,4.082158793778314920e-02,5.732555314898490906e-02
8.584704513948902826e-03,5.310484272386288840e-01,5.732555314898490906e-02
2.607268791362392715e-02,-3.867849838097011661e-01,5.732555314898490906e-02
1.383300212322666756e+00,4.051521471911827266e-02,7.172907888889312744e-02
5.569860949123823374e-02,5.549653912760145191e-01,7.172907888889312744e-02
5.678102113487447367e-02,-3.720339767847375967e-01,7.172907888889312744e-02
1.378230842183806759e+00,5.035412749145759537e-02,1.184947863221168518e-01
4.644514306413953519e-02,5.538735924780051612e-01,1.184947863221168518e-01
5.514776324279709735e-02,-3.730855567848013754e-01,1.184947863221168518e-01
1.368042617576411546e+00,4.635772410459367693e-02,1.503970474004745483e-01
3.653067630973064195e-02,5.506006717639880810e-01,1.503970474004745483e-01
4.472967981886813438e-02,-3.763630688113686062e-01,1.503970474004745483e-01
1.374741787339109234e+00,5.314888810032199207e-02,1.645504385232925415e-01
4.463478301093515982e-02,5.610862435262942149e-01,1.645504385232925415e-01
5.026045235118208748e-02,-3.658966861139846261e-01,1.645504385232925415e-01
1.390215203855620363e+00,6.153402095010675199e-02,1.732826828956604004e-01
5.922754537244045298e-02,5.671592309282702526e-01,1.732826828956604004e-01
6.646406040799374138e-02,-3.598125231452505846e-01,1.732826828956604004e-01
1.395746759049028229e+00,7.446008094802360200e-02,1.870013326406478882e-01
7.335453566279843962e-02,5.622866972038647049e-01,1.870013326406478882e-01
8.923244149109883783e-02,-3.815797616273132187e-01,1.870013326406478882e-01
1.431339700236662793e+00,7.830202632908594973e-02,1.973066926002502441e-01
1.086628328994080489e-01,5.653563401493275631e-01,1.973066926002502441e-01
1.250919127783624019e-01,-3.785006857472491548e-01,1.973066926002502441e-01
1.470108829116516524e+00,7.562310022551849142e-02,2.183130681514739990e-01
1.505892192490787540e-01,5.711672447528102214e-01,2.183130681514739990e-01
1.609524733134218288e-01,-3.727758695105430342e-01,2.183130681514739990e-01
1.481613577466597720e+00,5.029827866103594308e-02,2.274575531482696533e-01
1.967989835215276373e-01,5.663994888764014579e-01,2.274575531482696533e-01
1.872028584919572802e-01,-3.765516839763697887e-01,2.274575531482696533e-01
1.476906820289428657e+00,1.040521293180229206e-02,2.346812486648559570e-01
2.454699196157125451e-01,5.568456576822913284e-01,2.346812486648559570e-01
2.071819505854036181e-01,-3.673615871646283559e-01,2.346812486648559570e-01
1.489653667029673390e+00,-8.806645786501185458e-03,2.312924414873123169e-01
2.810903056971083003e-01,5.591305000707952333e-01,2.312924414873123169e-01
2.323202011408022349e-01,-3.585745053103276958e-01,2.312924414873123169e-01
1.473552133663626140e+00,-6.797479724181314242e-03,2.260885536670684814e-01
3.064205257712331876e-01,5.557403499890897214e-01,2.260885536670684814e-01
2.615145175396983990e-01,-3.341273089494231074e-01,2.260885536670684814e-01
1.484654851591542979e+00,-2.736772583184249319e-03,2.295068353414535522e-01
3.352119371166112360e-01,5.495738160925847104e-01,2.295068353414535522e-01
3.000358313885535533e-01,-3.127089922631242636e-01,2.295068353414535522e-01
1.480180073916246508e+00,2.925363952901556541e-03,2.430211901664733887e-01
3.678411420121967534e-01,5.455044831332820365e-01,2.430211901664733887e-01
3.405446597682735277e-01,-3.140622112291200363e-01,2.430211901664733887e-01
1.496480014022402383e+00,1.535577608191195098e-02,2.536146938800811768e-01
3.993845678742491412e-01,5.520927526737846591e-01,2.536146938800811768e-01
3.826391264105999390e-01,-3.377496997806864187e-01,2.536146938800811768e-01
1.490828538158969430e+00,2.469797584390907505e-02,2.565405368804931641e-01
4.328008920932412962e-01,5.489283642807245567e-01,2.565405368804931641e-01
1.498776236746459434e+00,3.325019443175528111e-02,2.467969805002212524e-01
4.633364085528135501e-01,5.404477517901410399e-01,2.467969805002212524e-01
4.559274436825258014e-01,-1.860540816953898391e+00,2.467969805002212524e-01
1.496905460163978629e+00,4.577878027626228891e-02,2.417826801538467407e-01
4.869109956960240293e-01,5.447949941852785471e-01,2.417826801538467407e-01
5.105742824477049746e-01,-1.843087760235488037e+00,2.417826801538467407e-01
1.496624133802444856e+00,4.978464905019350240e-02,2.367055267095565796e-01
5.184794532324026317e-01,5.408874731843357209e-01,2.367055267095565796e-01
5.576129835463529139e-01,-1.856793190875239752e+00,2.367055267095565796e-01
1.500933905963292680e+00,5.192697239251617414e-02,2.423648238182067871e-01
5.510461944806995804e-01,5.422272228252097426e-01,2.423648238182067871e-01
1.507201282550373111e+00,5.629355461216032502e-02,2.445715814828872681e-01
5.847379790551585632e-01,5.400367237677522469e-01,2.445715814828872681e-01
6.405894631519644111e-01,-1.868315744564942538e+00,2.445715814828872681e-01
1.505185624883798923e+00,6.302114502406326590e-02,2.433383315801620483e-01
6.195431410042039344e-01,5.413174870000198036e-01,2.433383315801620483e-01
6.815513090226795745e-01,-1.859882002234265475e+00,2.433383315801620483e-01
1.516304762821960583e+00,7.092365342745905743e-02,2.395407706499099731e-01
6.573610364046098553e-01,5.381545116210025848e-01,2.395407706499099731e-01
7.271789636201192453e-01,-1.862830589757040078e+00,2.395407706499099731e-01
1.511125950311054567e+00,7.681507058442005320e-02,2.376676052808761597e-01
6.981404772720677387e-01,5.337796432020078807e-01,2.376676052808761597e-01
1.517386481778290941e+00,7.591269269390105157e-02,2.359599471092224121e-01
