x,y,z
8.874091114064449615e-01,6.563585461142108501e-01,3.325580323418045325e-01
2.045004558016215057e+00,6.269202444082138115e-01,3.180238594753821979e-01
2.381446265131616613e+00,-6.283269552227460641e-01,3.114325370051088115e-01
8.730305774463448243e-01,6.526755475542860285e-01,3.239105586411207827e-01
2.065901093875473382e+00,6.376056255384411342e-01,3.205583092008342239e-01
2.376780503113085086e+00,-6.057327431440679977e-01,3.197253182102656188e-01
8.445478869650520082e-01,6.514794964128566290e-01,3.175817883141482945e-01
2.077440347246669372e+00,6.362923880965997148e-01,3.137866713154985332e-01
2.383673815758442061e+00,-5.961074710023235301e-01,3.223101715474135931e-01
8.256852100457938715e-01,6.402853442902404213e-01,3.111159425660940947e-01
2.095583765568411305e+00,6.312865925301859304e-01,3.094379093666681513e-01
2.373628011843513796e+00,-5.862737921659305629e-01,3.319569398065977950e-01
7.955428347519123422e-01,6.500537026427481990e-01,2.978028855250982043e-01
2.117053780826139597e+00,6.282878829893560058e-01,3.084222999143487187e-01
2.374281807105349529e+00,-5.889026350032044999e-01,3.220599465406406292e-01
7.894045555720110574e-01,6.488455009684721553e-01,3.057918959269774750e-01
2.144960954436253786e+00,6.265011839181786613e-01,3.098481693254353520e-01
2.373442813685735508e+00,-5.922443168469383457e-01,3.241115615826788976e-01
7.864189026114080106e-01,6.524323567432090965e-01,3.035182641558287209e-01
2.181383778183374922e+00,6.278797398871011071e-01,3.090514038136719654e-01
2.374617589370148441e+00,-6.034310000688173359e-01,3.167686496593762890e-01
8.026508190184075131e-01,6.507511035121315013e-01,3.084786576699937721e-01
2.210319526020168901e+00,6.233287696776710352e-01,3.066776772991409161e-01
2.371503987621162768e+00,-6.089449979918167832e-01,3.142889092652711991e-01
8.082218348254419649e-01,6.576455841397086388e-01,3.078695630292074270e-01
2.244552553358181601e+00,6.243040477424960377e-01,3.034920332684029609e-01
2.372517448899762904e+00,-6.150080365689946094e-01,3.118910325266895933e-01
8.287229183909664565e-01,6.486056014921134372e-01,3.098857203077121647e-01
2.274452820800991759e+00,6.115658472685504554e-01,3.276366983850348968e-01
2.379180003923769160e+00,-6.278423672363370178e-01,3.283402131151607617e-01
8.480598970084829435e-01,6.488775501919822331e-01,2.871884131356988168e-01
2.310328195381459171e+00,5.998356535317437288e-01,3.547012511699039194e-01
2.378070637359528838e+00,-6.408877517078973574e-01,3.423160484910255930e-01
8.752859123170906308e-01,6.567154626082489788e-01,2.646438631507950223e-01
2.343469659831831198e+00,5.708117929936846746e-01,3.564469746150193408e-01
2.367574485899343717e+00,-6.651870836326074787e-01,3.397816111686646767e-01
9.209601744926519951e-01,6.673030790540703805e-01,2.704923596459727908e-01
2.381737572507982570e+00,5.194066756798099149e-01,3.470836648247366818e-01
2.352228872661871861e+00,-7.196743307387898358e-01,3.271714533437837247e-01
9.936032402378388584e-01,6.867701940739077138e-01,2.826047668528362533e-01
2.410830008166923388e+00,4.554296497785768061e-01,3.280635594525144749e-01
2.330545944428825234e+00,-7.940727738628378107e-01,3.180554415511270272e-01
1.101669803740811915e+00,6.900395462603939878e-01,2.934983222947364911e-01
2.311531801427686439e+00,-9.313077875187655286e-01,3.028299439459536946e-01
1.194887421748042744e+00,6.770669146004465455e-01,3.032132360005899696e-01
2.394657129364159420e+00,2.694666631896718290e-01,2.959370536561404252e-01
2.317967467176961449e+00,-1.067850830072262225e+00,3.132753906361097074e-01
1.284730000603375277e+00,6.677811196274847649e-01,2.932236363474519658e-01
2.376864364971002175e+00,2.080147068388292220e-01,3.040342287492451834e-01
2.345918494169787039e+00,-1.244101301902825085e+00,3.112071107754604826e-01
1.343768173856835224e+00,6.625415776729787209e-01,3.000866224977477015e-01
2.359144508532068141e+00,1.610460894433629608e-01,3.095906817329162619e-01
2.452078530952098934e+00,-1.571912658871681856e+00,3.167491812395148432e-01
1.391735716771243192e+00,6.411293795082718683e-01,3.014503976891136916e-01
2.358407727606340210e+00,1.264550332044933056e-01,3.163991892439593778e-01
2.422901973716095725e+00,-1.636674426502954471e+00,3.163761575724617914e-01
1.424807208897704625e+00,6.434065389331171669e-01,3.037812578812139064e-01
2.367698689961468261e+00,9.912477354253221296e-02,3.158059430915388099e-01
2.373522084246230346e+00,-1.665115215043959651e+00,3.302403031861091409e-01
1.451824678960350390e+00,6.467064451627131394e-01,2.974454180888800869e-01
2.369853344278578966e+00,6.952023161641748827e-02,3.225628136858065820e-01
2.335168294047207382e+00,-1.718635092647183837e+00,3.122437246668438582e-01
1.490895603021060944e+00,6.419211339785051429e-01,3.070548783445030683e-01
2.370597982644832680e+00,4.228275701627562388e-02,3.288305396441145723e-01
2.291052657271789972e+00,-1.759867709697933380e+00,2.894447994193138363e-01
1.525352573137865431e+00,6.397993033953528474e-01,3.151859615773649481e-01
2.368513575024678186e+00,1.305707705590075651e-02,3.157645251483118254e-01
2.206603255582671785e+00,-1.767554733457272320e+00,2.940244994080267182e-01
1.562931361387270179e+00,6.481015338822373462e-01,3.110917395555193310e-01
2.356465616346356651e+00,-2.957448228949512148e-02,3.096454447417955058e-01
2.100419454522380214e+00,-1.794890371604198176e+00,2.822561412046596385e-01
1.604047016486496835e+00,6.438660014391498487e-01,3.169369096328265578e-01
2.356117293179043060e+00,-6.629313904928886558e-02,3.035412630616738938e-01
1.993315931238885064e+00,-1.794888096306529235e+00,3.249105288236598943e-01
1.649982228180756350e+00,6.358081854453858650e-01,2.955412553936181408e-01
2.355508454336951552e+00,-1.049255322315703065e-01,3.018947124128524284e-01
1.885340538919560327e+00,-1.783388652746371816e+00,3.402702825555911637e-01
1.695733529567872155e+00,6.335864416473364624e-01,2.863668959714921192e-01
2.351558205838273352e+00,-1.421096094215268113e-01,3.021550900104969517e-01
1.793198274834541639e+00,-1.781399535442306226e+00,3.326136831542175210e-01
1.740593920930091576e+00,6.286099172150474423e-01,2.878005148607689079e-01
2.356125778252859071e+00,-1.640346032595819958e-01,2.887159028716319020e-01
1.743614900416765590e+00,-1.796207137056734737e+00,2.892103223706632975e-01
1.771215588032709620e+00,6.245677227839887546e-01,3.073288213772974453e-01
2.358207523384605153e+00,-1.671562188050288167e-01,2.571091086298524786e-01
1.744839967159167893e+00,-1.785333277075719094e+00,3.052469217963207915e-01
1.771424477231495542e+00,6.295034466605875512e-01,2.961991862390053742e-01
2.354533855485495764e+00,-1.665216109467937966e-01,2.612354190098818418e-01
1.783373524419551659e+00,-1.793194471947826552e+00,2.840669651545301155e-01
1.752306056492640263e+00,6.305372492492853365e-01,3.023796956853586071e-01
2.359057532634536880e+00,-1.613255139749368017e-01,2.665940305159726353e-01
1.854230629956691079e+00,-1.794957326797000707e+00,2.867161195822371944e-01
1.716193127752095426e+00,6.170662479647339715e-01,2.987129015982373792e-01
2.349928305037032761e+00,-1.541042759036207466e-01,2.850339101806625419e-01
1.948269252221500158e+00,-1.802506768199487963e+00,2.868307641262830554e-01
1.663430906410060972e+00,6.127421107562335267e-01,2.948288550567547128e-01
2.342082116121761537e+00,-1.372332753347968171e-01,2.886888382191397651e-01
2.066246264391037979e+00,-1.784143023731380229e+00,3.156677843862807364e-01
1.592150756437351156e+00,6.059905919287702503e-01,2.774088164248630362e-01
