x,y,z
1.298324184672277060e+00,-1.876188510472569293e+00,2.090930342674255371e-01
1.113854653894853719e+00,5.297499742386997390e-01,2.090930342674255371e-01
1.666284171909405476e+00,-1.480011804089408634e-01,2.090930342674255371e-01
1.400708577362943519e+00,-1.865546604563600441e+00,2.082910537719726562e-01
1.067707944586125501e+00,5.395094402241791265e-01,2.082910537719726562e-01
1.660527162313044869e+00,-1.547458262978999577e-01,2.082910537719726562e-01
5.085172034628853144e-01,-3.142514835958568620e-01,2.082910537719726562e-01
1.483011802512734345e+00,-1.865678280800667110e+00,2.062245756387710571e-01
1.026187562737257419e+00,5.342301786938939978e-01,2.062245756387710571e-01
1.664342191230140156e+00,-1.657867283398654912e-01,2.062245756387710571e-01
5.444504008806519968e-01,-3.789589073591220769e-01,2.062245756387710571e-01
1.559099170208824603e+00,-1.829634468134545999e+00,2.049884945154190063e-01
9.766621437589609878e-01,5.388013258485292445e-01,2.049884945154190063e-01
1.667820349766773180e+00,-1.737646951404472617e-01,2.049884945154190063e-01
5.705130733416501343e-01,-4.436104679523972805e-01,2.049884945154190063e-01
1.642005602669071918e+00,-1.797952660042276829e+00,2.052244991064071655e-01
9.224603949373937350e-01,5.272593075061393630e-01,2.052244991064071655e-01
1.661760613691321886e+00,-1.839756653055144298e-01,2.052244991064071655e-01
5.784449311934157789e-01,-5.192116002141927700e-01,2.052244991064071655e-01
1.684890465643644752e+00,-1.598376093120403851e+00,2.020561248064041138e-01
8.409337077633548541e-01,5.433384048527013510e-01,2.020561248064041138e-01
1.659823622933380038e+00,-1.873156219156652535e-01,2.020561248064041138e-01
7.537773259612288168e-01,5.262574863345440557e-01,2.013782858848571777e-01
1.656715057954277981e+00,-1.886889816917331208e-01,2.013782858848571777e-01
1.634336486081058304e+00,-1.147363625125078057e+00,2.009836733341217041e-01
6.209222422685073406e-01,5.466456931603423941e-01,2.009836733341217041e-01
1.658228474573578692e+00,-1.821998188797996909e-01,2.009836733341217041e-01
1.652966243289558435e+00,-1.067349708622652660e+00,2.010793536901473999e-01
5.081535659519889059e-01,5.309493665842328625e-01,2.010793536901473999e-01
1.661328494497987585e+00,-1.757185781910559630e-01,2.010793536901473999e-01
1.638295295534021756e+00,-9.917036325122345897e-01,2.025022506713867188e-01
4.085919841994906099e-01,5.601435784247470462e-01,2.025022506713867188e-01
1.670626280541962050e+00,-1.839581853517963106e-01,2.025022506713867188e-01
1.643591475263749047e+00,-9.930179658781719265e-01,2.004684507846832275e-01
4.175077027159606047e-01,5.807493557723262256e-01,2.004684507846832275e-01
1.673739487570584439e+00,-2.051321255726445969e-01,2.004684507846832275e-01
1.647015755776230161e+00,-9.745709441356917857e-01,2.039270848035812378e-01
4.134943106714579208e-01,5.780764222893552962e-01,2.039270848035812378e-01
1.664911166682264909e+00,-2.093757048218914951e-01,2.039270848035812378e-01
1.649208328756615272e+00,-9.521696088198370322e-01,2.051088064908981323e-01
4.076672736185844581e-01,5.618778833040871667e-01,2.051088064908981323e-01
1.675338268868871161e+00,-2.065381809483115005e-01,2.051088064908981323e-01
1.651150242235480681e+00,-9.299808791179298151e-01,2.066706269979476929e-01
4.094357015756269202e-01,5.592692676048727218e-01,2.066706269979476929e-01
1.681944396010967013e+00,-2.142464869770660529e-01,2.066706269979476929e-01
1.649766636495213934e+00,-9.287816663377126414e-01,2.015589624643325806e-01
4.400541450940392840e-01,5.852988097757476638e-01,2.015589624643325806e-01
1.683310030974459970e+00,-2.338292645958308658e-01,2.015589624643325806e-01
1.647114042610868800e+00,-9.388729554815222755e-01,2.002197802066802979e-01
1.676586373123162943e+00,-2.500976788243428617e-01,2.002197802066802979e-01
1.628581713020520239e+00,-9.734242550407589123e-01,2.005721479654312134e-01
1.682225263890325229e+00,-2.756647194913845467e-01,2.005721479654312134e-01
1.628530852844964238e+00,-1.053456020377764091e+00,2.051142007112503052e-01
6.877057518064008113e-01,5.568461653177583237e-01,2.051142007112503052e-01
1.670634142752176254e+00,-3.107930328935424313e-01,2.051142007112503052e-01
1.607917542722351101e+00,-1.115338104716472323e+00,2.043767273426055908e-01
7.911506149355085338e-01,5.790800212706295191e-01,2.043767273426055908e-01
1.676781970706736402e+00,-3.439162418175892300e-01,2.043767273426055908e-01
1.602119992486093825e+00,-1.330976954304619042e+00,1.958773881196975708e-01
9.230401381008728201e-01,5.502063305903288626e-01,1.958773881196975708e-01
1.664457192515084172e+00,-3.962823124602647407e-01,1.958773881196975708e-01
1.597227435456858302e+00,-1.706903291201958606e+00,1.995956450700759888e-01
1.038149306795374871e+00,5.591478216488470210e-01,1.995956450700759888e-01
1.658395939360321591e+00,-4.352294280868074794e-01,1.995956450700759888e-01
1.475676300580423872e+00,-1.854204198749850097e+00,2.102564573287963867e-01
1.168974644315166289e+00,5.442657497890406315e-01,2.102564573287963867e-01
1.652352194983452094e+00,-4.686030193562663593e-01,2.102564573287963867e-01
1.359988040332569481e+00,-1.876943667930322190e+00,2.028319090604782104e-01
1.274915786672628837e+00,5.435617982186844444e-01,2.028319090604782104e-01
1.653796533694865678e+00,-4.997739001717578233e-01,2.028319090604782104e-01
1.239996442706365887e+00,-1.869398576731602812e+00,2.018236219882965088e-01
1.362967807042430479e+00,5.204397114279384340e-01,2.018236219882965088e-01
1.641981592382567579e+00,-5.372957505804827338e-01,2.018236219882965088e-01
5.124759075064951874e-01,-4.791759791370688859e-01,2.018236219882965088e-01
1.130954064818131544e+00,-1.861479364555621130e+00,1.974831968545913696e-01
1.434456018084288020e+00,5.152205669383882469e-01,1.974831968545913696e-01
1.635505741695356230e+00,-5.629310961572604466e-01,1.974831968545913696e-01
5.394066497500807911e-01,-4.229604541042124577e-01,1.974831968545913696e-01
1.094916598894947635e+00,-1.869384820697376659e+00,1.944971829652786255e-01
1.432254535475438795e+00,5.128492392857344484e-01,1.944971829652786255e-01
1.633156978909618751e+00,-5.932444313507880818e-01,1.944971829652786255e-01
5.380818042041656257e-01,-4.381755378104625342e-01,1.944971829652786255e-01
1.066503999228156419e+00,-1.870922418582835256e+00,1.948886662721633911e-01
1.428575462632120541e+00,5.076780639254214744e-01,1.948886662721633911e-01
